"skjemanavn";"navn_i_rapporteket";"ledetekst";"obligatorisk";"type";"listeverdier";"listetekst";"normalintervall_start_numerisk";"normalintervall_slutt_numerisk";"maksintervall_start_numerisk";"maksintervall_slutt_numerisk";"normalintervall_start_dato";"normalintervall_slutt_dato";"maksintervall_start_dato";"maksintervall_slutt_dato";"antall_tegn";"lovlige_tegn";"desimaler";"aktiveringsspoersmaal";"underspoersmaal";"innfoert_dato";"utfaset_dato";"tabell";"fysisk_feltnavn";"kommentar";"variabel_id";"hjelpetekst"
"Medisinske opplysninger";;"Hvilken?";"Ja";"Listevariabel";3;"Bechterew/ankyloserende spondylitt";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"RHEUMATIC_DISORDER_TYPE";;"REGISTRATION_RHEUMATIC_DISORDER_TYPE";"Hvilken?"
"Medisinske opplysninger";;"Hvilken?";"Ja";"Listevariabel";9;"Annen";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"RHEUMATIC_DISORDER_TYPE";;"REGISTRATION_RHEUMATIC_DISORDER_TYPE";"Hvilken?"
"Medisinske opplysninger";;"Har du eller har du hatt mage-/tarmsykdommer?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"GASTROINTESTINAL_DISEASES";;"REGISTRATION_GASTROINTESTINAL_DISEASES";"Har du hatt langvarig inflammatorisk tarmsykdom? (Mb. Crohn, Ulcerøs kolitt, etc)"
"Medisinske opplysninger";;"Har du eller har du hatt mage-/tarmsykdommer?";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"GASTROINTESTINAL_DISEASES";;"REGISTRATION_GASTROINTESTINAL_DISEASES";"Har du hatt langvarig inflammatorisk tarmsykdom? (Mb. Crohn, Ulcerøs kolitt, etc)"
"Medisinske opplysninger";;"Har du eller har du hatt mage-/tarmsykdommer?";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"GASTROINTESTINAL_DISEASES";;"REGISTRATION_GASTROINTESTINAL_DISEASES";"Har du hatt langvarig inflammatorisk tarmsykdom? (Mb. Crohn, Ulcerøs kolitt, etc)"
"Medisinske opplysninger";;"Hvilken type?";"Ja";"Listevariabel";1;"Mb. Crohn";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"GASTROINTESTINAL_DISEASES_TYPE";;"REGISTRATION_GASTROINTESTINAL_DISEASES_TYPE";"Velg type?"
"Medisinske opplysninger";;"Hvilken type?";"Ja";"Listevariabel";2;"Ulcerøs colitt";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"GASTROINTESTINAL_DISEASES_TYPE";;"REGISTRATION_GASTROINTESTINAL_DISEASES_TYPE";"Velg type?"
"Medisinske opplysninger";;"Hvilken type?";"Ja";"Listevariabel";3;"Annet";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"GASTROINTESTINAL_DISEASES_TYPE";;"REGISTRATION_GASTROINTESTINAL_DISEASES_TYPE";"Velg type?"
"Medisinske opplysninger";;"Har du eller har du hatt diabetes?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"DIABETES";;"REGISTRATION_DIABETES";"Har du eller har du hatt diabetes?"
"Medisinske opplysninger";;"Har du eller har du hatt diabetes?";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"DIABETES";;"REGISTRATION_DIABETES";"Har du eller har du hatt diabetes?"
"Medisinske opplysninger";;"Har du eller har du hatt diabetes?";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"DIABETES";;"REGISTRATION_DIABETES";"Har du eller har du hatt diabetes?"
"Medisinske opplysninger";;"Hvilken type?";"Ja";"Listevariabel";1;"Type 1";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"DIABETES_TYPE";;"REGISTRATION_DIABETES_TYPE";"Velg type?"
"Medisinske opplysninger";;"Hvilken type?";"Ja";"Listevariabel";2;"Type 2";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"DIABETES_TYPE";;"REGISTRATION_DIABETES_TYPE";"Velg type?"
"Medisinske opplysninger";;"Har du eller har du hatt behandlingstrengende høyt blodtrykk?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"HIGH_BLOOD_PRESSURE";;"REGISTRATION_HIGH_BLOOD_PRESSURE";"Har du fått konstatert høyt blodtrykk?"
"Medisinske opplysninger";;"Har du eller har du hatt behandlingstrengende høyt blodtrykk?";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"HIGH_BLOOD_PRESSURE";;"REGISTRATION_HIGH_BLOOD_PRESSURE";"Har du fått konstatert høyt blodtrykk?"
"Medisinske opplysninger";;"Har du eller har du hatt behandlingstrengende høyt blodtrykk?";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"HIGH_BLOOD_PRESSURE";;"REGISTRATION_HIGH_BLOOD_PRESSURE";"Har du fått konstatert høyt blodtrykk?"
"Medisinske opplysninger";;"Har du eller har du hatt hjerte- eller karsykdom?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"CARDIOVASCULAR";;"REGISTRATION_CARDIOVASCULAR";"Har du eller har du hatt hjerte- eller karsykdom?"
"Medisinske opplysninger";;"Har du eller har du hatt hjerte- eller karsykdom?";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"CARDIOVASCULAR";;"REGISTRATION_CARDIOVASCULAR";"Har du eller har du hatt hjerte- eller karsykdom?"
"Medisinske opplysninger";;"Har du eller har du hatt hjerte- eller karsykdom?";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"CARDIOVASCULAR";;"REGISTRATION_CARDIOVASCULAR";"Har du eller har du hatt hjerte- eller karsykdom?"
"Medisinske opplysninger";;"Angina";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"CARDIOVASCULAR_SPECIFY_ANGINA";;"REGISTRATION_CARDIOVASCULAR_SPECIFY_ANGINA";"Velg typ av sykdom du har hatt"
"Medisinske opplysninger";;"Hjerteinfarkt";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"CARDIOVASCULAR_SPECIFY_INFARC";;"REGISTRATION_CARDIOVASCULAR_SPECIFY_INFARC";"Velg typ av sykdom du har hatt"
"Medisinske opplysninger";;"Hjertesvikt";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"CARDIOVASCULAR_SPECIFY_FAILURE";;"REGISTRATION_CARDIOVASCULAR_SPECIFY_FAILURE";"Velg typ av sykdom du har hatt"
"Medisinske opplysninger";;"Atrieflimmer eller annen hjerterytmeforstyrrelse";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"CARDIOVASCULAR_SPECIFY_DEFIBRILLATOR";;"REGISTRATION_CARDIOVASCULAR_SPECIFY_DEFIBRILLATOR";"Velg typ av sykdom du har hatt"
"Medisinske opplysninger";;"Annen hjerte- eller karsykdom";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"CARDIOVASCULAR_SPECIFY_OTHER";;"REGISTRATION_CARDIOVASCULAR_SPECIFY_OTHER";"Velg typ av sykdom du har hatt"
"Medisinske opplysninger";;"Har du eller har du hatt annen alvorlig sykdom?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"OTHER_DISEASE";;"REGISTRATION_OTHER_DISEASE";"Har du eller har du hatt annen alvorlig sykdom?"
"Medisinske opplysninger";;"Har du eller har du hatt annen alvorlig sykdom?";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"OTHER_DISEASE";;"REGISTRATION_OTHER_DISEASE";"Har du eller har du hatt annen alvorlig sykdom?"
"Medisinske opplysninger";;"Har du eller har du hatt annen alvorlig sykdom?";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"OTHER_DISEASE";;"REGISTRATION_OTHER_DISEASE";"Har du eller har du hatt annen alvorlig sykdom?"
"Medisinske opplysninger";;"Hvilken type?";"Nei";"Tekstvariabel";"";"";"";"";"";"";;;;;256;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?";;"Nei";"Ja";"1980-01-01";"";"registration";"OTHER_DISEASE_SPECIFIC";;"REGISTRATION_OTHER_DISEASE_SPECIFIC";"Generell fri kommentar, max 256 tegn."
"Medisinske opplysninger";;"Internkommentar";"Nei";"Stor tekstvariabel";"";"";"";"";"";"";;;;;2000;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?";;"Nei";"Nei";"1980-01-01";"";"registration";"USERCOMMENT";;"REGISTRATION_USERCOMMENT";"Generell fri kommentar, max 2000 tegn."
"Medisinske opplysninger";;"Ferdigstill skjema registreringsskjema?";"Nei";"Statusvariabel";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"STATUS";;"REGISTRATION_STATUS";"Kryss av her dersom skjemaet er ferdig utfylt. Det vil da låses."
"Status helsetilstand - pasient";;"Dato for innhenting av opplysninger";"Ja";"Datovariabel";"";"";"";"";"";"";"";"";"'1980-01-01'";"today";;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"PREINTERVENTION_DATE";;"PREINTERVENTION_PREINTERVENTION_DATE";"Skriv inn dato for innhentings tidspunkt for opplysninger. Dato skrives på formatet yyyymmdd. Skriver du inn kun dag (dd), så autfylles nåværende måned og år. Skriver du inn måned og dato (mmdd), så autofylles nåværende år. Eksempel: For dato 23.11.1980 er følgende verdier gyldig: 801123, eller 19801123, eller 1980-11-23"
"Status helsetilstand - pasient";;"Røykestatus";"Ja";"Listevariabel";1;"Røyker nå";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SMOKING";;"PREINTERVENTION_SMOKING";"Har pasienten røyket de siste 12 måneder?"
"Status helsetilstand - pasient";;"Røykestatus";"Ja";"Listevariabel";2;"Har røkt, men sluttet";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SMOKING";;"PREINTERVENTION_SMOKING";"Har pasienten røyket de siste 12 måneder?"
"Status helsetilstand - pasient";;"Røykestatus";"Ja";"Listevariabel";3;"Aldri røykt";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SMOKING";;"PREINTERVENTION_SMOKING";"Har pasienten røyket de siste 12 måneder?"
"Status helsetilstand - pasient";;"Røykestatus";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SMOKING";;"PREINTERVENTION_SMOKING";"Har pasienten røyket de siste 12 måneder?"
"Status helsetilstand - pasient";;"Yrkesstatus";"Ja";"Listevariabel";1;"Fullt arbeid/student";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"WORK";;"PREINTERVENTION_WORK";""
"Status helsetilstand - pasient";;"Yrkesstatus";"Ja";"Listevariabel";2;"Sykemeldt (fullt eller gradert)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"WORK";;"PREINTERVENTION_WORK";""
"Status helsetilstand - pasient";;"Yrkesstatus";"Ja";"Listevariabel";3;"Uførepensjon (fullt eller gradert)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"WORK";;"PREINTERVENTION_WORK";""
"Status helsetilstand - pasient";;"Yrkesstatus";"Ja";"Listevariabel";4;"Arbeidsavklaring";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"WORK";;"PREINTERVENTION_WORK";""
"Status helsetilstand - pasient";;"Yrkesstatus";"Ja";"Listevariabel";5;"Alderspensjon";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"WORK";;"PREINTERVENTION_WORK";""
"Status helsetilstand - pasient";;"Yrkesstatus";"Ja";"Listevariabel";6;"Arbeidsledig";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"WORK";;"PREINTERVENTION_WORK";""
"Status helsetilstand - pasient";;"Yrkesstatus";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"WORK";;"PREINTERVENTION_WORK";""
"Status helsetilstand - pasient";;"Antall smertefulle byller siste 4 uker?";"Ja";"Tallvariabel";"";"";"0";32;"0";99;"";"";"";"";2;;"0";"Nei";"Nei";"1980-01-01";"";"preintervention";"ABSCESS";;"PREINTERVENTION_ABSCESS";"Fyll inn hvor mange smertefulle byller pasienten har hatt siste 4 uker. Maks antall siffer er 2. Eksempel Pasienten har hatt 12 byller siste 4 uker: 12"
"Status helsetilstand - pasient";;"Hvor smertefull var byllen som plaget deg mest?";"Ja";"Tallvariabel";"";"";"";"";"0";10;"";"";"";"";2;;"0";"Nei";"Nei";"1980-01-01";"";"preintervention";"ABSCESS_PAIN";;"PREINTERVENTION_ABSCESS_PAIN";"I løpet av de siste 4 uker, hvor smertefull var den byllen som plaget pasienten mest på en skala fra 0 til 10, hvor 0 er ingen opplevd smerte og 10 er mest opplevd smerte."
"Status helsetilstand - pasient";"nullMangler";"Ukjent";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";"";"";;"Nei";"Nei";"1980-01-01";"";"preintervention";"ABSCESS_PAIN_MISS";;"PREINTERVENTION_ABSCESS_PAIN_MISS";"I løpet av de siste 4 uker, hvor smertefull var den byllen som plaget pasienten mest på en skala fra 0 til 10, hvor 0 er ingen opplevd smerte og 10 er mest opplevd smerte."
"Status helsetilstand - pasient";;"...totalt sett?";"Ja";"Tallvariabel";"";"";"";"";"0";10;"";"";"";"";2;;"0";"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE";;"PREINTERVENTION_VASSCORE";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";"nullMangler";"Ukjent";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";"";"";;"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE_MISS";;"PREINTERVENTION_VASSCORE_MISS";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";;"...i høyre armhule?";"Ja";"Tallvariabel";"";"";"";"";"0";10;"";"";"";"";2;;"0";"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE_RIGHTARM";;"PREINTERVENTION_VASSCORE_RIGHTARM";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";"nullMangler";"Ukjent";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";"";"";;"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE_RIGHTARM_MISS";;"PREINTERVENTION_VASSCORE_RIGHTARM_MISS";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";;"...i venstre armhule?";"Ja";"Tallvariabel";"";"";"";"";"0";10;"";"";"";"";2;;"0";"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE_LEFTARM";;"PREINTERVENTION_VASSCORE_LEFTARM";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";"nullMangler";"Ukjent";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";"";"";;"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE_LEFTARM_MISS";;"PREINTERVENTION_VASSCORE_LEFTARM_MISS";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";;"...i høyre lyske?";"Ja";"Tallvariabel";"";"";"";"";"0";10;"";"";"";"";2;;"0";"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE_RIGHTGROIN";;"PREINTERVENTION_VASSCORE_RIGHTGROIN";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";"nullMangler";"Ukjent";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";"";"";;"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE_RIGHTGROIN_MISS";;"PREINTERVENTION_VASSCORE_RIGHTGROIN_MISS";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";;"...i venstre lyske?";"Ja";"Tallvariabel";"";"";"";"";"0";10;"";"";"";"";2;;"0";"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE_LEFTGROIN";;"PREINTERVENTION_VASSCORE_LEFTGROIN";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";"nullMangler";"Ukjent";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";"";"";;"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE_LEFTGROIN_MISS";;"PREINTERVENTION_VASSCORE_LEFTGROIN_MISS";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";;"...i andre lokalisasjoner?";"Ja";"Tallvariabel";"";"";"";"";"0";10;"";"";"";"";2;;"0";"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE_OTHER";;"PREINTERVENTION_VASSCORE_OTHER";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";"nullMangler";"Ukjent";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";"";"";;"Nei";"Nei";"1980-01-01";"";"preintervention";"VASSCORE_OTHER_MISS";;"PREINTERVENTION_VASSCORE_OTHER_MISS";"Fra 0 - 10, hvor 0 er minst opplevd plage og 10 er mest opplevd plage."
"Status helsetilstand - pasient";;"1. I hvilken grad har du hatt kløe, sårhet, smerte eller svie i huden den siste uken";"Nei";"Listevariabel";1;"Veldig mye";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SORNESS";;"PREINTERVENTION_SORNESS";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"1. I hvilken grad har du hatt kløe, sårhet, smerte eller svie i huden den siste uken";"Nei";"Listevariabel";2;"Mye";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SORNESS";;"PREINTERVENTION_SORNESS";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"1. I hvilken grad har du hatt kløe, sårhet, smerte eller svie i huden den siste uken";"Nei";"Listevariabel";3;"Lite";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SORNESS";;"PREINTERVENTION_SORNESS";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"1. I hvilken grad har du hatt kløe, sårhet, smerte eller svie i huden den siste uken";"Nei";"Listevariabel";4;"Ikke i det hele tatt";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SORNESS";;"PREINTERVENTION_SORNESS";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"2. I hvilken grad har du følt deg brydd eller forlegen p.g.a. huden din den siste uken?";"Nei";"Listevariabel";1;"Veldig mye";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"EMBARRESSED";;"PREINTERVENTION_EMBARRESSED";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"2. I hvilken grad har du følt deg brydd eller forlegen p.g.a. huden din den siste uken?";"Nei";"Listevariabel";2;"Mye";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"EMBARRESSED";;"PREINTERVENTION_EMBARRESSED";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"2. I hvilken grad har du følt deg brydd eller forlegen p.g.a. huden din den siste uken?";"Nei";"Listevariabel";3;"Lite";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"EMBARRESSED";;"PREINTERVENTION_EMBARRESSED";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"2. I hvilken grad har du følt deg brydd eller forlegen p.g.a. huden din den siste uken?";"Nei";"Listevariabel";4;"Ikke i det hele tatt";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"EMBARRESSED";;"PREINTERVENTION_EMBARRESSED";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"3. I hvilken grad har huden din hindret deg i å gå i butikker eller gjøre hus eller hagearbeide den siste uken?";"Nei";"Listevariabel";1;"Veldig mye";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"PREVENT_DAILY_WORK";;"PREINTERVENTION_PREVENT_DAILY_WORK";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"3. I hvilken grad har huden din hindret deg i å gå i butikker eller gjøre hus eller hagearbeide den siste uken?";"Nei";"Listevariabel";2;"Mye";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"PREVENT_DAILY_WORK";;"PREINTERVENTION_PREVENT_DAILY_WORK";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"3. I hvilken grad har huden din hindret deg i å gå i butikker eller gjøre hus eller hagearbeide den siste uken?";"Nei";"Listevariabel";3;"Lite";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"PREVENT_DAILY_WORK";;"PREINTERVENTION_PREVENT_DAILY_WORK";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"3. I hvilken grad har huden din hindret deg i å gå i butikker eller gjøre hus eller hagearbeide den siste uken?";"Nei";"Listevariabel";4;"Ikke i det hele tatt";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"PREVENT_DAILY_WORK";;"PREINTERVENTION_PREVENT_DAILY_WORK";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"3. I hvilken grad har huden din hindret deg i å gå i butikker eller gjøre hus eller hagearbeide den siste uken?";"Nei";"Listevariabel";5;"Ikke aktuelt";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"PREVENT_DAILY_WORK";;"PREINTERVENTION_PREVENT_DAILY_WORK";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"4. I hvilken grad har huden din påvirket klesvalget ditt den siste uken?";"Nei";"Listevariabel";1;"Veldig mye";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"CLOTHING_OPTION";;"PREINTERVENTION_CLOTHING_OPTION";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"4. I hvilken grad har huden din påvirket klesvalget ditt den siste uken?";"Nei";"Listevariabel";2;"Mye";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"CLOTHING_OPTION";;"PREINTERVENTION_CLOTHING_OPTION";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"4. I hvilken grad har huden din påvirket klesvalget ditt den siste uken?";"Nei";"Listevariabel";3;"Lite";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"CLOTHING_OPTION";;"PREINTERVENTION_CLOTHING_OPTION";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"4. I hvilken grad har huden din påvirket klesvalget ditt den siste uken?";"Nei";"Listevariabel";4;"Ikke i det hele tatt";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"CLOTHING_OPTION";;"PREINTERVENTION_CLOTHING_OPTION";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"4. I hvilken grad har huden din påvirket klesvalget ditt den siste uken?";"Nei";"Listevariabel";5;"Ikke aktuelt";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"CLOTHING_OPTION";;"PREINTERVENTION_CLOTHING_OPTION";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"5. I hvilken grad har huden din hatt innvirkning på ditt sosial liv eller dine fritidsaktiviteter den siste uken?";"Nei";"Listevariabel";1;"Veldig mye";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SOCIAL_LIFE";;"PREINTERVENTION_SOCIAL_LIFE";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"5. I hvilken grad har huden din hatt innvirkning på ditt sosial liv eller dine fritidsaktiviteter den siste uken?";"Nei";"Listevariabel";2;"Mye";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SOCIAL_LIFE";;"PREINTERVENTION_SOCIAL_LIFE";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"5. I hvilken grad har huden din hatt innvirkning på ditt sosial liv eller dine fritidsaktiviteter den siste uken?";"Nei";"Listevariabel";3;"Lite";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SOCIAL_LIFE";;"PREINTERVENTION_SOCIAL_LIFE";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"5. I hvilken grad har huden din hatt innvirkning på ditt sosial liv eller dine fritidsaktiviteter den siste uken?";"Nei";"Listevariabel";4;"Ikke i det hele tatt";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SOCIAL_LIFE";;"PREINTERVENTION_SOCIAL_LIFE";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"5. I hvilken grad har huden din hatt innvirkning på ditt sosial liv eller dine fritidsaktiviteter den siste uken?";"Nei";"Listevariabel";5;"Ikke aktuelt";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"SOCIAL_LIFE";;"PREINTERVENTION_SOCIAL_LIFE";"Pasientens egne vurderinger"
"Status helsetilstand - pasient";;"6. I hvilken grad har huden din gjort det vanskelig for deg å utføre sportslige aktiviteter den siste uken";"Nei";"Listevariabel";1;"Veldig mye";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"preintervention";"ATHLETIC_ACTIVITY";;"PREINTERVENTION_ATHLETIC_ACTIVITY";"Pasientens egne vurderinger"
